Property Id,DOF Gross Floor Area,Year Built,Number of Buildings - Self-reported,Occupancy,Site EUI (kBtu/ft²),Weather Normalized Site Natural Gas Intensity (therms/ft²),Direct GHG Emissions (Metric Tons CO2e),Water Use (All Water Sources) (kgal),Latitude,Longitude,Community Board,Census Tract,log_Order,log_Weather Normalized Site Electricity Intensity (kWh/ft²),log_Total GHG Emissions (Metric Tons CO2e),log_Direct GHG Emissions (Metric Tons CO2e),log_Water Use (All Water Sources) (kgal),Borough_Queens,Borough_Staten Island,Largest Property Use Type_Adult Education,Largest Property Use Type_Automobile Dealership,Largest Property Use Type_Bank Branch,Largest Property Use Type_College/University,Largest Property Use Type_Convenience Store without Gas Station,Largest Property Use Type_Courthouse,Largest Property Use Type_Distribution Center,Largest Property Use Type_Enclosed Mall,Largest Property Use Type_Financial Office,Largest Property Use Type_Hospital (General Medical & Surgical),Largest Property Use Type_Hotel,Largest Property Use Type_K-12 School,Largest Property Use Type_Library,Largest Property Use Type_Mailing Center/Post Office,Largest Property Use Type_Manufacturing/Industrial Plant,Largest Property Use Type_Medical Office,Largest Property Use Type_Movie Theater,Largest Property Use Type_Multifamily Housing,Largest Property Use Type_Museum,Largest Property Use Type_Non-Refrigerated Warehouse,Largest Property Use Type_Other,Largest Property Use Type_Other - Education,Largest Property Use Type_Other - Entertainment/Public Assembly,Largest Property Use Type_Other - Lodging/Residential,Largest Property Use Type_Other - Mall,Largest Property Use Type_Other - Public Services,Largest Property Use Type_Other - Recreation,Largest Property Use Type_Other - Services,Largest Property Use Type_Other - Specialty Hospital,Largest Property Use Type_Outpatient Rehabilitation/Physical Therapy,Largest Property Use Type_Parking,Largest Property Use Type_Performing Arts,Largest Property Use Type_Pre-school/Daycare,Largest Property Use Type_Refrigerated Warehouse,"Largest Property Use Type_Repair Services (Vehicle, Shoe, Locksmith, etc.)",Largest Property Use Type_Residence Hall/Dormitory,Largest Property Use Type_Residential Care Facility,Largest Property Use Type_Restaurant,Largest Property Use Type_Retail Store,Largest Property Use Type_Self-Storage Facility,Largest Property Use Type_Senior Care Community,Largest Property Use Type_Social/Meeting Hall,Largest Property Use Type_Strip Mall,Largest Property Use Type_Supermarket/Grocery Store,Largest Property Use Type_Urgent Care/Clinic/Other Outpatient,Largest Property Use Type_Wholesale Club/Supercenter,Largest Property Use Type_Worship Facility
3089523,76988.0,1905,1,100,53.8,0.4,109.3,,40.709359,-74.006644,1.0,1502.0,6.456769655572163,1.8082887711792655,5.439382806826639,4.694096395182493,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4043768,75916.0,2008,1,100,112.4,0.3,121.0,1970.0,40.741174,-74.001501,4.0,83.0,7.3277805384216315,3.169685580677429,6.543911845564792,4.795790545596741,7.585788821732034,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3121425,489600.0,1951,1,100,85.0,0.8,1568.9,,,,,,9.54873932271967,1.2237754316221157,7.606387389772652,7.35813001583891,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2680562,90243.0,2003,1,100,87.9,0.6,245.0,,40.689997,-73.989972,2.0,43.0,9.103979355984773,2.0918640616783932,6.111689044414351,5.501258210544727,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2722014,67518.0,1910,1,100,73.6,0.6,239.9,2792.8,40.810679,-73.964468,9.0,205.0,8.644354337032917,1.308332819650179,5.792708683850602,5.480222169845649,7.934799955790826,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4922054,61000.0,1959,1,100,101.6,0.2,410.4,,40.881466,-73.878344,7.0,431.0,8.9947928972836,0.7419373447293773,6.115008733199437,6.01713229385656,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4661358,105280.0,1969,1,95,130.2,1.0,621.3,3328.1,,,,,9.47830431356186,1.791759469228055,6.710035780008086,6.431814057069648,8.110156849566588,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4950927,95992.0,1925,1,100,60.7,0.0,312.6,,40.783869,-73.982133,7.0,167.0,8.094988759303774,1.589235205116581,6.13880638500591,5.744924417987376,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4440047,749142.0,1953,12,100,35.5,0.1,298.7,45976.8,,,,,5.318119993844216,2.0412203288596382,7.696394441001303,5.699439725222064,10.735892200419,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3120991,61320.0,1970,1,100,68.4,0.6,209.1,3209.1,,,,,9.40153907670774,1.0986122886681098,5.629058928460265,5.342812606434588,8.073745802980195,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4410292,62784.0,1924,1,100,78.2,0.7,217.1,2329.4,40.630872,-73.957358,14.0,766.0,9.368198456591763,1.33500106673234,5.682218296740361,5.380358076884246,7.753366002668551,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4279948,67224.0,1941,1,100,92.5,0.1,393.5,487.1,40.892624,-73.859914,12.0,420.0,9.057655284310535,1.33500106673234,6.1656279162004735,5.975081067857458,6.188469440812497,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3417101,453758.0,1960,1,100,88.1,0.8,1783.4,26603.0,40.573885,-73.994003,13.0,342.0,9.352707613263105,1.2237754316221157,7.71948517536903,7.486276933700779,10.188779270365272,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4040013,158617.0,1906,1,70,100.8,0.1,817.9,,40.764014,-73.981117,5.0,137.0,7.909489492673759,2.1162555148025524,7.123995053979552,6.7067400797409285,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4475825,127290.0,1960,1,100,94.5,0.0,799.1,7152.3,40.860836,-73.869467,11.0,33201.0,9.04310445260027,1.3862943611198906,6.8811032479847105,6.6834860943804175,8.875189262282353,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2610367,86118.0,1941,1,100,78.5,0.7,336.8,6986.4,40.651819,-73.960293,14.0,50801.0,9.264449697623215,1.410986973710262,6.152307072224812,5.819489282368171,8.851720681099524,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2817325,104000.0,1992,1,100,30.4,0.0,65.5,8254.0,,,,,9.4343635363174,1.824549292051046,5.59879226079857,4.182050142641207,9.018453210312527,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4226798,200000.0,1901,1,100,127.8,0.2,199.0,17991.0,40.736644,-73.988944,5.0,50.0,7.7706452341291765,2.5572273113676265,7.566621525565208,5.293304824724492,9.79762691183662,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3495781,53400.0,1938,1,100,107.4,,404.2,,40.850061,-73.914096,5.0,243.0,8.881419551507804,1.5260563034950492,6.197054939174603,6.001909804969521,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4842742,79000.0,1959,1,100,77.7,0.7,279.2,1098.2,40.880947,-73.897486,8.0,279.0,8.96098117384356,1.33500106673234,5.964607092938099,5.631928370888217,7.001427754844772,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2614199,93135.0,1918,1,100,74.6,0.0,26.7,,40.765163,-73.9766,5.0,137.0,7.922623574217286,1.9600947840472698,6.3286508144628515,3.2846635654062037,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2670730,107231.0,1929,1,100,44.7,,269.9,1706.6,40.77513,-73.95932,8.0,140.0,8.391403185357937,1.4586150226995167,6.142037405587356,5.598051520023959,7.442258366102484,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4414529,121080.0,1961,1,100,106.8,0.9,560.1,12507.5,,,,,9.453443401029997,1.7227665977411035,6.6617268551304685,6.3281153392157865,9.43408374336236,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2386534,363389.0,1970,1,100,92.9,0.8,1155.7,,40.777979,-73.951678,8.0,14602.0,8.497806477616047,1.9315214116032138,7.533105301476257,7.052461499981396,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3259164,52496.0,1930,1,100,5.4,,0.0,,40.809053,-73.908618,1.0,35.0,8.826734598220911,0.47000362924573563,3.250374491927572,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4351763,172065.0,1902,1,80,79.1,0.3,288.0,,40.755873,-73.984454,5.0,119.0,7.892078421248119,2.624668592163159,6.955115850341975,5.662960480135946,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4039688,71754.0,1927,1,100,95.7,0.9,309.2,4532.7,40.65235,-73.95551,17.0,822.0,9.265775078864284,1.4350845252893227,6.005613970212401,5.733988316713267,8.419073067413905,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2682218,59431.0,1902,1,100,14.9,,0.0,,40.773442,-73.979229,7.0,153.0,8.020927718981577,1.4586150226995167,4.455509411433685,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4955218,64350.0,1932,1,100,82.0,0.0,450.5,3331.1,,,,,9.3982297330736,-0.5108256237659907,6.143112096717122,6.110358077048392,8.111057858757768,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3316314,193856.0,1989,2,100,108.6,0.6,757.1,10075.1,40.884391,-73.888309,8.0,281.0,8.955448122347393,2.5416019934645457,7.396519325945609,6.629495345109261,9.21782231232394,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2536142,1300727.0,1929,1,100,82.2,0.5,3215.3,72005.4,40.752295,-73.993402,4.0,111.0,7.350516171833998,2.2192034840549946,8.880265627691657,8.07567594491557,11.184496395185834,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4004358,74890.0,1929,1,100,133.3,1.2,456.8,16624.3,40.83048,-73.856225,9.0,78.0,9.014082149443356,1.6863989535702288,6.371611847231857,6.124245658341801,9.718620759374446,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
